intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Point ID,Block Number
100,5,23680,1.364,564155672,564155672,5,18977,1
100,6,23681,1.336,564155675,564155675,-9,18978,1
125,7,23682,1.378,564155677,564155677,7,18979,1
138,8,23683,1.356,564155679,564155679,-7,18980,1
135,9,23684,1.36,564155682,564155682,9,18981,1
117,10,23684,1.324,564155684,564155684,-5,18982,1
100,11,23685,1.378,564155686,564155686,11,18983,1
132,12,23686,1.388,564155688,564155688,-3,18984,1
138,13,23687,1.366,564155691,564155691,13,18985,1
122,14,23688,1.382,564155693,564155693,-1,18986,1
139,15,23689,1.376,564155695,564155695,15,18987,1
100,0,23696,1.456,564155716,564155716,-15,18988,1
100,1,23697,1.376,564155718,564155718,1,18989,1
100,2,23698,1.454,564155721,564155721,-13,18990,1
118,3,23699,1.374,564155723,564155723,3,18991,1
100,4,23699,1.342,564155725,564155725,-11,18992,1
100,5,23700,1.364,564155728,564155728,5,18993,1
100,6,23701,1.344,564155730,564155730,-9,18994,1
121,7,23702,1.39,564155732,564155732,7,18995,1
141,8,23703,1.356,564155735,564155735,-7,18996,1
125,9,23703,1.374,564155737,564155737,9,18997,1
117,10,23704,1.308,564155739,564155739,-5,18998,1
100,11,23705,1.37,564155741,564155741,11,18999,1
127,12,23706,1.404,564155744,564155744,-3,19000,1
138,13,23707,1.378,564155746,564155746,13,19001,1
117,14,23708,1.38,564155748,564155748,-1,19002,1
131,15,23708,1.376,564155751,564155751,15,19003,1
100,0,23716,1.448,564155771,564155771,-15,19004,1
100,1,23717,1.378,564155774,564155774,1,19005,1
100,2,23718,1.458,564155776,564155776,-13,19006,1
115,3,23719,1.386,564155778,564155778,3,19007,1
100,4,23719,1.346,564155781,564155781,-11,19008,1
100,5,23720,1.372,564155783,564155783,5,19009,1
100,6,23721,1.336,564155785,564155785,-9,19010,1
125,7,23722,1.39,564155788,564155788,7,19011,1
135,8,23723,1.358,564155790,564155790,-7,19012,1
131,9,23724,1.394,564155792,564155792,9,19013,1
117,10,23724,1.316,564155794,564155794,-5,19014,1
100,11,23725,1.376,564155797,564155797,11,19015,1
135,12,23726,1.396,564155799,564155799,-3,19016,1
135,13,23727,1.394,564155801,564155801,13,19017,1
114,14,23728,1.384,564155804,564155804,-1,19018,1
135,15,23729,1.372,564155806,564155806,15,19019,1
100,0,23735,1.462,564155827,564155827,-15,19020,1
100,1,23736,1.378,564155829,564155829,1,19021,1
100,2,23737,1.45,564155831,564155831,-13,19022,1
114,3,23738,1.388,564155834,564155834,3,19023,1
100,4,23738,1.362,564155836,564155836,-11,19024,1
100,5,23739,1.384,564155838,564155838,5,19025,1
100,6,23740,1.34,564155841,564155841,-9,19026,1
121,7,23741,1.39,564155843,564155843,7,19027,1
100,8,23742,1.352,564155845,564155845,-7,19028,1
128,9,23742,1.402,564155847,564155847,9,19029,1
117,10,23743,1.324,564155850,564155850,-5,19030,1
100,11,23744,1.38,564155852,564155852,11,19031,1
129,12,23745,1.392,564155854,564155854,-3,19032,1
132,13,23746,1.402,564155857,564155857,13,19033,1
120,14,23747,1.396,564155859,564155859,-1,19034,1
131,15,23747,1.396,564155861,564155861,15,19035,1
100,0,23755,1.476,564155882,564155882,-15,19036,1
100,1,23756,1.392,564155884,564155884,1,19037,1
100,2,23757,1.454,564155887,564155887,-13,19038,1
114,3,23758,1.384,564155889,564155889,3,19039,1
100,4,23758,1.362,564155891,564155891,-11,19040,1
100,5,23759,1.392,564155894,564155894,5,19041,1
100,6,23760,1.346,564155896,564155896,-9,19042,1
121,7,23761,1.39,564155898,564155898,7,19043,1
100,8,23762,1.348,564155900,564155900,-7,19044,1
135,9,23763,1.4,564155903,564155903,9,19045,1
113,10,23763,1.332,564155905,564155905,-5,19046,1
100,11,23764,1.384,564155907,564155907,11,19047,1
129,12,23765,1.396,564155910,564155910,-3,19048,1
132,13,23766,1.386,564155912,564155912,13,19049,1
117,14,23767,1.396,564155914,564155914,-1,19050,1
135,15,23768,1.404,564155917,564155917,15,19051,1
100,0,23775,1.472,564155937,564155937,-15,19052,1
100,1,23776,1.4,564155940,564155940,1,19053,1
100,2,23777,1.462,564155942,564155942,-13,19054,1
111,3,23778,1.388,564155944,564155944,3,19055,1
100,4,23778,1.358,564155947,564155947,-11,19056,1
100,5,23779,1.388,564155949,564155949,5,19057,1
100,6,23780,1.352,564155951,564155951,-9,19058,1
128,7,23781,1.398,564155953,564155953,7,19059,1
90,8,23782,1.34,564155956,564155956,-7,19060,1
128,9,23782,1.398,564155958,564155958,9,19061,1
113,10,23783,1.336,564155960,564155960,-5,19062,1
100,11,23784,1.392,564155963,564155963,11,19063,1
132,12,23785,1.408,564155965,564155965,-3,19064,1
135,13,23786,1.398,564155967,564155967,13,19065,1
117,14,23787,1.384,564155970,564155970,-1,19066,1
135,15,23787,1.408,564155972,564155972,15,19067,1
100,0,23795,1.468,564155993,564155993,-15,19068,1
100,1,23796,1.392,564155995,564155995,1,19069,1
100,2,23797,1.474,564155997,564155997,-13,19070,1
111,3,23798,1.396,564156000,564156000,3,19071,1
100,4,23798,1.358,564156002,564156002,-11,19072,1
100,5,23799,1.38,564156004,564156004,5,19073,1
100,6,23800,1.352,564156006,564156006,-9,19074,1
128,7,23801,1.41,564156009,564156009,7,19075,1
89,8,23802,1.352,564156011,564156011,-7,19076,1
128,9,23802,1.398,564156013,564156013,9,19077,1
113,10,23803,1.324,564156016,564156016,-5,19078,1
100,11,23804,1.402,564156018,564156018,11,19079,1
129,12,23805,1.416,564156020,564156020,-3,19080,1
135,13,23806,1.402,564156023,564156023,13,19081,1
122,14,23807,1.39,564156025,564156025,-1,19082,1
133,15,23807,1.4,564156027,564156027,15,19083,1
100,0,23815,1.468,564156048,564156048,-15,19084,1
100,1,23816,1.388,564156050,564156050,1,19085,1
100,2,23817,1.47,564156053,564156053,-13,19086,1
117,3,23818,1.406,564156055,564156055,3,19087,1
100,4,23818,1.362,564156057,564156057,-11,19088,1
100,5,23819,1.384,564156059,564156059,5,19089,1
100,6,23820,1.352,564156062,564156062,-9,19090,1
125,7,23821,1.41,564156064,564156064,7,19091,1
100,8,23822,1.35,564156066,564156066,-7,19092,1
135,9,23823,1.408,564156069,564156069,9,19093,1
109,10,23823,1.332,564156071,564156071,-5,19094,1
100,11,23824,1.388,564156073,564156073,11,19095,1
132,12,23825,1.42,564156076,564156076,-3,19096,1
135,13,23826,1.41,564156078,564156078,13,19097,1
117,14,23827,1.396,564156080,564156080,-1,19098,1
129,15,23827,1.404,564156082,564156082,15,19099,1
100,0,23835,1.482,564156103,564156103,-15,19100,1
100,1,23836,1.396,564156106,564156106,1,19101,1
100,2,23837,1.462,564156108,564156108,-13,19102,1
118,3,23838,1.406,564156110,564156110,3,19103,1
100,4,23838,1.37,564156112,564156112,-11,19104,1
100,5,23839,1.388,564156115,564156115,5,19105,1
100,6,23840,1.352,564156117,564156117,-9,19106,1
121,7,23841,1.398,564156119,564156119,7,19107,1
100,8,23842,1.348,564156122,564156122,-7,19108,1
131,9,23843,1.414,564156124,564156124,9,19109,1
109,10,23843,1.34,564156126,564156126,-5,19110,1
100,11,23844,1.392,564156129,564156129,11,19111,1
127,12,23845,1.408,564156131,564156131,-3,19112,1
127,13,23846,1.41,564156133,564156133,13,19113,1
114,14,23847,1.408,564156135,564156135,-1,19114,1
133,15,23848,1.412,564156138,564156138,15,19115,1
100,0,23855,1.488,564156159,564156159,-15,19116,1
100,1,23856,1.404,564156161,564156161,1,19117,1
100,2,23857,1.466,564156163,564156163,-13,19118,1
121,3,23858,1.398,564156165,564156165,3,19119,1
100,4,23858,1.374,564156168,564156168,-11,19120,1
100,5,23859,1.408,564156170,564156170,5,19121,1
100,6,23860,1.356,564156172,564156172,-9,19122,1
125,7,23861,1.406,564156175,564156175,7,19123,1
100,8,23862,1.344,564156177,564156177,-7,19124,1
122,9,23863,1.414,564156179,564156179,9,19125,1
109,10,23863,1.344,564156182,564156182,-5,19126,1
100,11,23864,1.41,564156184,564156184,11,19127,1
124,12,23865,1.408,564156186,564156186,-3,19128,1
129,13,23866,1.406,564156188,564156188,13,19129,1
120,14,23867,1.408,564156191,564156191,-1,19130,1
135,15,23867,1.424,564156193,564156193,15,19131,1
100,0,23875,1.488,564156214,564156214,-15,19132,1
100,1,23876,1.412,564156216,564156216,1,19133,1
100,2,23877,1.478,564156218,564156218,-13,19134,1
118,3,23878,1.398,564156221,564156221,3,19135,1
100,4,23878,1.366,564156223,564156223,-11,19136,1
100,5,23879,1.404,564156225,564156225,5,19137,1
100,6,23880,1.368,564156228,564156228,-9,19138,1
125,7,23881,1.414,564156230,564156230,7,19139,1
100,8,23882,1.34,564156232,564156232,-7,19140,1
128,9,23883,1.402,564156235,564156235,9,19141,1
109,10,23883,1.344,564156237,564156237,-5,19142,1
100,11,23884,1.412,564156239,564156239,11,19143,1
127,12,23885,1.424,564156241,564156241,-3,19144,1
132,13,23886,1.41,564156244,564156244,13,19145,1
117,14,23887,1.396,564156246,564156246,-1,19146,1
131,15,23887,1.424,564156248,564156248,15,19147,1
100,0,23895,1.48,564156269,564156269,-15,19148,1
100,1,23896,1.41,564156271,564156271,1,19149,1
100,2,23897,1.49,564156274,564156274,-13,19150,1
117,3,23897,1.414,564156276,564156276,3,19151,1
100,4,23898,1.374,564156278,564156278,-11,19152,1
100,5,23899,1.396,564156281,564156281,5,19153,1
100,6,23900,1.364,564156283,564156283,-9,19154,1
125,7,23901,1.422,564156285,564156285,7,19155,1
100,8,23902,1.356,564156287,564156287,-7,19156,1
128,9,23902,1.422,564156290,564156290,9,19157,1
113,10,23903,1.336,564156292,564156292,-5,19158,1
100,11,23904,1.416,564156294,564156294,11,19159,1
121,12,23905,1.432,564156297,564156297,-3,19160,1
132,13,23906,1.418,564156299,564156299,13,19161,1
114,14,23907,1.408,564156301,564156301,-1,19162,1
133,15,23907,1.412,564156304,564156304,15,19163,1
100,0,23915,1.484,564156324,564156324,-15,19164,1
135,1,23916,1.408,564156327,564156327,1,19165,1
100,2,23917,1.486,564156329,564156329,-13,19166,1
117,3,23918,1.414,564156331,564156331,3,19167,1
100,4,23918,1.376,564156334,564156334,-11,19168,1
100,5,23919,1.396,564156336,564156336,5,19169,1
100,6,23920,1.356,564156338,564156338,-9,19170,1
121,7,23921,1.418,564156340,564156340,7,19171,1
100,8,23922,1.374,564156343,564156343,-7,19172,1
122,9,23923,1.422,564156345,564156345,9,19173,1
109,10,23923,1.336,564156347,564156347,-5,19174,1
100,11,23924,1.404,564156350,564156350,11,19175,1
124,12,23925,1.428,564156352,564156352,-3,19176,1
129,13,23926,1.426,564156354,564156354,13,19177,1
117,14,23927,1.412,564156357,564156357,-1,19178,1
131,15,23928,1.424,564156359,564156359,15,19179,1
100,0,23934,1.5,564156380,564156380,-15,19180,1
134,1,23935,1.41,564156382,564156382,1,19181,1
100,2,23936,1.478,564156384,564156384,-13,19182,1
111,3,23936,1.416,564156387,564156387,3,19183,1
100,4,23937,1.382,564156389,564156389,-11,19184,1
100,5,23938,1.408,564156391,564156391,5,19185,1
100,6,23939,1.36,564156393,564156393,-9,19186,1
118,7,23940,1.41,564156396,564156396,7,19187,1
138,8,23941,1.384,564156398,564156398,-7,19188,1
125,9,23942,1.43,564156400,564156400,9,19189,1
109,10,23942,1.344,564156403,564156403,-5,19190,1
100,11,23943,1.408,564156405,564156405,11,19191,1
132,12,23944,1.416,564156407,564156407,-3,19192,1
132,13,23945,1.426,564156410,564156410,13,19193,1
114,14,23946,1.428,564156412,564156412,-1,19194,1
131,15,23946,1.424,564156414,564156414,15,19195,1
100,0,23954,1.5,564156435,564156435,-15,19196,1
134,1,23955,1.426,564156437,564156437,1,19197,1
100,2,23956,1.478,564156439,564156439,-13,19198,1
114,3,23956,1.412,564156442,564156442,3,19199,1
100,4,23957,1.384,564156444,564156444,-11,19200,1
100,5,23958,1.42,564156446,564156446,5,19201,1
100,6,23959,1.372,564156449,564156449,-9,19202,1
121,7,23960,1.418,564156451,564156451,7,19203,1
141,8,23961,1.388,564156453,564156453,-7,19204,1
128,9,23962,1.43,564156456,564156456,9,19205,1
106,10,23962,1.354,564156458,564156458,-5,19206,1
100,11,23963,1.418,564156460,564156460,11,19207,1
129,12,23964,1.428,564156463,564156463,-3,19208,1
138,13,23965,1.424,564156465,564156465,13,19209,1
114,14,23966,1.424,564156467,564156467,-1,19210,1
133,15,23966,1.444,564156469,564156469,15,19211,1
100,0,23974,1.496,564156490,564156490,-15,19212,1
134,1,23975,1.426,564156492,564156492,1,19213,1
100,2,23976,1.49,564156495,564156495,-13,19214,1
114,3,23977,1.416,564156497,564156497,3,19215,1
100,4,23977,1.38,564156499,564156499,-11,19216,1
100,5,23978,1.424,564156502,564156502,5,19217,1
100,6,23979,1.376,564156504,564156504,-9,19218,1
125,7,23980,1.426,564156506,564156506,7,19219,1
135,8,23981,1.394,564156509,564156509,-7,19220,1
128,9,23981,1.422,564156511,564156511,9,19221,1
99,10,23982,1.358,564156513,564156513,-5,19222,1
100,11,23983,1.424,564156516,564156516,11,19223,1
129,12,23984,1.436,564156518,564156518,-3,19224,1
132,13,23985,1.43,564156520,564156520,13,19225,1
114,14,23986,1.416,564156522,564156522,-1,19226,1
100,15,23987,1.444,564156525,564156525,15,19227,1
100,0,23994,1.496,564156545,564156545,-15,19228,1
100,1,23995,1.43,564156548,564156548,1,19229,1
100,2,23996,1.502,564156550,564156550,-13,19230,1
114,3,23996,1.42,564156552,564156552,3,19231,1
100,4,23997,1.384,564156555,564156555,-11,19232,1
100,5,23998,1.416,564156557,564156557,5,19233,1
100,6,23999,1.372,564156559,564156559,-9,19234,1
131,7,24000,1.442,564156562,564156562,7,19235,1
135,8,24001,1.394,564156564,564156564,-7,19236,1
128,9,24002,1.426,564156566,564156566,9,19237,1
121,10,24002,1.352,564156569,564156569,-5,19238,1
100,11,24003,1.428,564156571,564156571,11,19239,1
129,12,24004,1.448,564156573,564156573,-3,19240,1
132,13,24005,1.434,564156575,564156575,13,19241,1
114,14,24006,1.424,564156578,564156578,-1,19242,1
135,15,24007,1.432,564156580,564156580,15,19243,1
100,0,24012,1.5,564156601,564156601,-15,19244,1
134,1,24013,1.426,564156603,564156603,1,19245,1
100,2,24014,1.502,564156605,564156605,-13,19246,1
111,3,24014,1.428,564156608,564156608,3,19247,1
100,4,24015,1.392,564156610,564156610,-11,19248,1
100,5,24016,1.42,564156612,564156612,5,19249,1
100,6,24017,1.368,564156615,564156615,-9,19250,1
121,7,24018,1.438,564156617,564156617,7,19251,1
100,8,24019,1.398,564156619,564156619,-7,19252,1
138,9,24019,1.44,564156622,564156622,9,19253,1
106,10,24020,1.358,564156624,564156624,-5,19254,1
100,11,24021,1.42,564156626,564156626,11,19255,1
127,12,24022,1.444,564156628,564156628,-3,19256,1
135,13,24023,1.442,564156631,564156631,13,19257,1
114,14,24024,1.432,564156633,564156633,-1,19258,1
135,15,24025,1.44,564156635,564156635,15,19259,1
100,0,24032,1.512,564156656,564156656,-15,19260,1
100,1,24033,1.424,564156658,564156658,1,19261,1
100,2,24034,1.494,564156661,564156661,-13,19262,1
114,3,24034,1.424,564156663,564156663,3,19263,1
100,4,24035,1.4,564156665,564156665,-11,19264,1
100,5,24036,1.424,564156668,564156668,5,19265,1
100,6,24037,1.376,564156670,564156670,-9,19266,1
125,7,24038,1.434,564156672,564156672,7,19267,1
99,8,24039,1.386,564156675,564156675,-7,19268,1
125,9,24039,1.454,564156677,564156677,9,19269,1
102,10,24040,1.362,564156679,564156679,-5,19270,1
100,11,24041,1.42,564156681,564156681,11,19271,1
129,12,24042,1.428,564156684,564156684,-3,19272,1
135,13,24043,1.446,564156686,564156686,13,19273,1
100,14,24044,1.438,564156688,564156688,-1,19274,1
135,15,24045,1.452,564156691,564156691,15,19275,1
100,0,24052,1.52,564156711,564156711,-15,19276,1
134,1,24053,1.43,564156714,564156714,1,19277,1
100,2,24054,1.502,564156716,564156716,-13,19278,1
111,3,24054,1.424,564156718,564156718,3,19279,1
100,4,24055,1.408,564156721,564156721,-11,19280,1
100,5,24056,1.44,564156723,564156723,5,19281,1
100,6,24057,1.38,564156725,564156725,-9,19282,1
121,7,24058,1.43,564156727,564156727,7,19283,1
100,8,24059,1.382,564156730,564156730,-7,19284,1
131,9,24059,1.458,564156732,564156732,9,19285,1
117,10,24060,1.368,564156734,564156734,-5,19286,1
100,11,24061,1.44,564156737,564156737,11,19287,1
124,12,24062,1.452,564156739,564156739,-3,19288,1
132,13,24063,1.434,564156741,564156741,13,19289,1
100,14,24064,1.44,564156744,564156744,-1,19290,1
100,15,24064,1.456,564156746,564156746,15,19291,1
100,0,24072,1.522,564156767,564156767,-15,19292,1
135,1,24073,1.448,564156769,564156769,1,19293,1
100,2,24074,1.51,564156771,564156771,-13,19294,1
